Project Number,Date Modified,Title, Description,Status,Start Date,End Date,Country,Executing Agency Partner,DAC Sector,Maximum Contribution,Contributing Organization,Expected Results,Progress and Results Achieved,Aid Type,Collaboration Type,Finance Type,Flow Type,Reporting Organization,Program Name,Selection Mechanism,Policy Markers,Region,Alternate IM Position,Budget,Locations,Other Identifier
CA-3-D003571046,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - MOSCO - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Armenia and Uzbekistan. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Armenia: 100.00%,Uzbekistan: 0.00%",Uncoded,"Multisector aid: 100.00%","$130,250",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Armenia and Uzbekistan. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:1512440;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:;Geoname Code:174982;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200503;Other Identifier Type:CRS Activity identifier",
CA-3-D003571047,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - MPUTO - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Malawi  Mozambique and Swaziland. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Mozambique: 33.50%,Malawi: 33.00%,Swaziland: 33.50%",High Commission of Canada in Mozambique ,"Multisector aid: 100.00%","$262,500",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Malawi  Mozambique and Swaziland. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities. ,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:1036973;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:;Geoname Code:927384;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:;Geoname Code:934841;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200504;Other Identifier Type:CRS Activity identifier",
CA-3-D003571049,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - MXICO - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Mexico. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Mexico: 100.00%",Embassy of Canada to Mexico ,"Multisector aid: 100.00%","$344,500",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Mexico. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:3996063;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200506;Other Identifier Type:CRS Activity identifier",
CA-3-D003571052,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - PANAM - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Panama. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Panama: 100.00%",Embassy of Canada to Panama ,"Multisector aid: 100.00%","$96,500",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Panama. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:3703430;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200509;Other Identifier Type:CRS Activity identifier",
CA-3-D003571058,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - RMLAH - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in the West Bank and Gaza. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"West Bank Gaza: 100.00%",Representative Office of Canada to the Palestinian Authority ,"Multisector aid: 100.00%","$158,750",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in the West Bank and Gaza. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:6254930;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200514;Other Identifier Type:CRS Activity identifier",
CA-3-D003571059,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - ROME - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Albania. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Albania: 100.00%",Representative Office of Canada to the Palestinian Authority ,"Multisector aid: 100.00%","$106,000",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Albania. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:783754;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200515;Other Identifier Type:CRS Activity identifier",
CA-3-D003571060,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - RYADH - 2016/2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Yemen. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Yemen: 100.00%",Consulate of Canada - Yemen ,"Multisector aid: 100.00%","$145,000",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Yemen. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:69543;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200516;Other Identifier Type:CRS Activity identifier",
CA-3-D003571061,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - SDMGO - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Dominican Republic. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Dominican Republic: 100.00%",Consulate of Canada - Yemen ,"Multisector aid: 100.00%","$152,897",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Dominican Republic. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:3508796;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200517;Other Identifier Type:CRS Activity identifier",
CA-3-D003571062,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - SJCRA - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Costa Rica  Honduras and Nicaragua. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Costa Rica: 33.35%,Honduras: 33.35%,Nicaragua: 33.30%",Embassy of Canada to Costa Rica  Nicaragua and Honduras ,"Multisector aid: 100.00%","$357,098",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Costa Rica  Honduras and Nicaragua. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:3608932;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:;Geoname Code:3617476;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:;Geoname Code:3624060;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200518;Other Identifier Type:CRS Activity identifier",
CA-3-D003571063,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - SSAL - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in El Salvador. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"El Salvador: 100.00%",Embassy of Canada to El Salvador ,"Multisector aid: 100.00%","$303,750",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in El Salvador. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:3585968;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200519;Other Identifier Type:CRS Activity identifier",
CA-3-D003571064,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - STAGO - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Chile. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Chile: 100.00%",Embassy of Canada to Chile ,"Multisector aid: 100.00%","$300,000",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Chile. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"",,"Reference:2016200520;Other Identifier Type:CRS Activity identifier",
CA-3-D003571065,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  -TRPLI - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Libya. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Libya: 100.00%",Embassy of Canada to Chile ,"Multisector aid: 100.00%","$144,500",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Libya. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:2215636;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200521;Other Identifier Type:CRS Activity identifier",
CA-3-D003571066,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - TUNIS - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Tunisia. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-30	,"Tunisia: 100.00%",Embassy of Canada to Tunisia ,"Multisector aid: 100.00%","$175,000",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Tunisia. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:2464461;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200522;Other Identifier Type:CRS Activity identifier",
CA-3-D003571067,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  -  ULAAN - 2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Mongolia. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Mongolia: 100.00%",Embassy of Canada to Tunisia ,"Multisector aid: 100.00%","$183,000",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Mongolia. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:1694008;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200523;Other Identifier Type:CRS Activity identifier",
CA-3-D003571069,2025-09-19	,Canada Fund for Local Initiatives (CFLI)  - WSAW -2016 to 2017,The Canada Fund for Local Initiatives (CFLI) supports small projects proposed and implemented by local organizations in Belarus. The CFLI contributes to the overall goal of reducing poverty by providing funding for small projects that offer direct social  economic or technical assistance to local populations.  The CFLI retains the same broad themes set out since 2016  which align closely with the six pillars of the Feminist International Assistance Policy. This allows flexibility to respond to and focus on themes relevant to local needs. The six thematic priorities include: (1) contributing to inclusive governance  including diversity and LGBTQ2  democracy  human rights and the rule of law; (2) contributing to gender equality and the empowerment of women and girls; (3) contributing to peace and security  with a focus on conflict prevention and building peace; (4) contributing to growth that works for everyone  including women’s economic rights  decent jobs and entrepreneurship  investing in the poorest and most vulnerable  and safeguarding economic gains; (5) contributing to environment and climate action  focusing on adaptation  mitigation and  water management; and (6) contributing to human dignity  covering health  education and nutrition.,Terminating,2016-04-01	,2017-03-31	,"Belarus: 100.00%",Uncoded,"Multisector aid: 100.00%","$127,500",,The Canada Fund for Local Initiatives (CFLI) contributes to poverty reduction through small projects  implemented primarily by local organizations  that offer local populations direct social  economic or technical assistance in Belarus. By focusing on results related to inclusive governance  LGBTQ2  democracy  human rights  rule of law  gender equality  empowerment of women and girls  peace and security and women’s economic rights  CFLI projects also support Canada’s Foreign Policy priorities.,,Project-type interventions,Bilateral,Aid grant excluding debt reorganisation,,Global Affairs Canada,GFM Pan-Geographic Coordination Branch,Foreign Affairs and Trade Gs&Cs,,,,"Budget Type:Original;Start Date:2017-04-01;End Date:2018-03-31;Value Date:2016-04-01;Value:"$0"","Geoname Code:630336;SRSName:http://www.opengis.net/def/crs/EPSG/0/4326;GeoCoordinates:","Reference:2016200525;Other Identifier Type:CRS Activity identifier",
